name,type,country
Stewartby,Village,England
Stewartfield,"Suburban Area",Scotland
Stewarton,Village,Scotland
Stewarton,Town,Scotland
Stewkley,Village,England
Stewley,Hamlet,England
Stewton,"Other Settlement",England
Steyning,Town,England
Steynton,"Suburban Area",Wales
"Steòrnabhagh",Town,Scotland
Stibb,Hamlet,England
"Stibb Cross",Village,England
"Stibb Green","Suburban Area",England
Stibbard,Village,England
Stibbington,Village,England
Stichill,Village,Scotland
"Stick Hill",Village,England
Sticker,Village,England
Stickford,Village,England
Sticklepath,"Suburban Area",England
Sticklepath,Hamlet,England
Sticklepath,Hamlet,England
Sticklepath,Village,England
"Stickling Green",Hamlet,England
Sticklynch,"Other Settlement",England
Stickney,Village,England
Stidcot,Hamlet,England
"Stiff Street",Hamlet,England
Stiffkey,Village,England
"Stile Common","Suburban Area",England
Stileway,Hamlet,England
Stillingfleet,Village,England
Stillington,Village,England
Stillington,Village,England
Stilton,Village,England
Stinchcombe,Village,England
Stinsford,Village,England
"Stipers Hill","Suburban Area",England
Stiperstones,Village,England
Stirches,"Suburban Area",Scotland
Stirchley,"Suburban Area",England
Stirchley,"Suburban Area",England
Stirling,City,Scotland
"Stirling Village",Village,Scotland
Stirtloe,Hamlet,England
Stirton,Hamlet,England
Stisted,Village,England
Stitchcombe,"Other Settlement",England
"Stitchens Green",Hamlet,England
Stithians,Village,England
Stitt,Hamlet,England
Stittenham,Hamlet,Scotland
Stivichall,"Suburban Area",England
Stixwould,Village,England
Stoak,Village,England
Stobhill,"Suburban Area",England
Stobhillgate,"Suburban Area",England
Stobo,"Other Settlement",Scotland
Stoborough,Village,England
"Stoborough Green",Village,England
"Stoborough Heath",Hamlet,England
Stobswood,Village,England
Stobwood,Hamlet,Scotland
Stock,Village,England
Stock,Village,England
"Stock Brook","Suburban Area",England
"Stock Green",Village,England
"Stock Wood",Hamlet,England
Stockbridge,"Suburban Area",England
Stockbridge,"Suburban Area",England
Stockbridge,Village,England
Stockbridge,"Suburban Area",England
Stockbridge,"Suburban Area",Scotland
Stockbridge,Hamlet,Scotland
"Stockbridge Village","Suburban Area",England
Stockbury,Village,England
Stockcross,Village,England
Stockdalewath,Hamlet,England
"Stocker's Head",Village,England
Stockerston,Hamlet,England
Stockethill,"Suburban Area",Scotland
Stockfield,"Suburban Area",England
"Stockhold Green",Hamlet,England
"Stockholes Turbary","Suburban Area",England
Stocking,Hamlet,England
"Stocking Pelham",Village,England
Stockingfield,Hamlet,England
Stockingford,"Suburban Area",England
Stockland,Village,England
"Stockland Bristol",Village,England
"Stockland Green","Suburban Area",England
"Stockland Green",Village,England
"Stockleigh English",Hamlet,England
"Stockleigh Pomeroy",Hamlet,England
Stockley,"Other Settlement",England
Stockley,Hamlet,England
"Stockley Hamlet",Hamlet,England
Stocklinch,Village,England
"Stockmoor Village","Suburban Area",England
Stockport,Town,England
"Stockport Great Moor","Suburban Area",England
"Stocks Bank","Suburban Area",England
"Stocks Green","Suburban Area",England
"Stocks Green",Hamlet,England
"Stocks Green",Hamlet,England
Stocksbridge,Town,England
Stocksfield,Village,England
Stocksmoor,Village,England
Stockton,Hamlet,England
Stockton,Hamlet,England
Stockton,Village,England
Stockton,Hamlet,England
Stockton,Village,England
Stockton,Village,England
Stockton,Hamlet,England
"Stockton Brook",Village,England
"Stockton Grange","Suburban Area",England
"Stockton Heath","Suburban Area",England
"Stockton on Teme",Village,England
"Stockton on the Forest",Village,England
Stockton-on-Tees,Town,England
Stockwell,Hamlet,England
Stockwell,"Suburban Area",England
"Stockwell End","Suburban Area",England
"Stockwell Heath",Hamlet,England
Stockwood,Hamlet,England
Stockwood,"Suburban Area",England
"Stockwood Vale","Suburban Area",England
Stodday,Hamlet,England
Stodmarsh,Village,England
Stody,"Other Settlement",England
Stoford,Village,England
Stoford,Village,England
"Stoford Water",Hamlet,England
Stogumber,Village,England
Stogursey,Village,England
Stoke,Hamlet,England
Stoke,"Suburban Area",England
Stoke,Village,England
Stoke,Village,England
Stoke,Village,England
Stoke,"Suburban Area",England
Stoke,"Suburban Area",England
Stoke,Village,England
"Stoke Abbott",Village,England
"Stoke Albany",Village,England
"Stoke Aldermoor","Suburban Area",England
"Stoke Ash",Village,England
"Stoke Bank",Hamlet,England
"Stoke Bardolph",Village,England
"Stoke Bishop","Suburban Area",England
"Stoke Bliss",Village,England
"Stoke Bruerne",Village,England
"Stoke Canon",Village,England
"Stoke Charity",Village,England
"Stoke Climsland",Village,England
"Stoke Cross",Village,England
"Stoke D'Abernon",Village,England
"Stoke Doyle",Village,England
"Stoke Dry",Hamlet,England
"Stoke Edith",Hamlet,England
"Stoke End",Hamlet,England
"Stoke Farthing",Hamlet,England
"Stoke Ferry",Village,England
"Stoke Fleming",Village,England
"Stoke Gabriel",Village,England
"Stoke Gifford","Other Settlement",England
"Stoke Golding",Village,England
"Stoke Goldington",Village,England
"Stoke Green","Suburban Area",England
"Stoke Hammond",Village,England
"Stoke Heath",Village,England
"Stoke Heath","Suburban Area",England
"Stoke Heath","Suburban Area",England
"Stoke Hill","Suburban Area",England
"Stoke Holy Cross",Village,England
"Stoke Lacy",Village,England
"Stoke Lane",Hamlet,England
"Stoke Lyne",Village,England
"Stoke Mandeville",Village,England
"Stoke Newington","Other Settlement",England
"Stoke Orchard",Village,England
"Stoke Park","Suburban Area",England
"Stoke Park","Suburban Area",England
"Stoke Poges","Other Settlement",England
"Stoke Pound",Village,England
"Stoke Prior",Village,England
"Stoke Prior",Village,England
"Stoke Rivers",Village,England
"Stoke Rochford",Village,England
"Stoke Row",Village,England
"Stoke St Gregory",Village,England
"Stoke St Mary",Village,England
"Stoke St Michael",Village,England
"Stoke St Milborough",Village,England
"Stoke Talmage",Hamlet,England
"Stoke Trister",Village,England
"Stoke Wake",Hamlet,England
"Stoke Wharf","Suburban Area",England
"Stoke on Tern",Village,England
"Stoke sub Hamdon",Village,England
Stoke-by-Clare,Village,England
Stoke-by-Nayland,Village,England
Stoke-on-Trent,City,England
Stoke-upon-Trent,"Suburban Area",England
Stokeford,Hamlet,England
Stokeham,Hamlet,England
Stokeinteignhead,Village,England
Stokenchurch,Village,England
Stokenham,Village,England
Stokesay,Hamlet,England
Stokesby,Village,England
Stokesley,Village,England
Stolford,Hamlet,England
Stolford,Hamlet,England
"Ston Easton",Village,England
Stonaford,"Other Settlement",England
"Stondon Green","Suburban Area",England
"Stondon Massey",Village,England
Stone,Town,England
Stone,Hamlet,England
Stone,Village,England
Stone,Village,England
Stone,Hamlet,England
Stone,Village,England
Stone,Village,England
Stone,Hamlet,England
Stone,Village,England
"Stone Allerton",Village,England
"Stone Breaks","Suburban Area",England
"Stone Chair",Village,England
"Stone Common",Hamlet,England
"Stone Copse",Hamlet,England
"Stone Corner",Hamlet,England
"Stone Cross","Suburban Area",England
"Stone Cross",Hamlet,England
"Stone Cross",Hamlet,England
"Stone Cross",Village,England
"Stone Cross",Hamlet,England
"Stone Cross","Suburban Area",England
"Stone Edge","Other Settlement",England
"Stone Heath",Hamlet,England
"Stone Hill","Suburban Area",England
"Stone Hill","Suburban Area",England
"Stone Hill",Hamlet,England
"Stone House",Hamlet,England
"Stone Raise",Hamlet,England
"Stone Street",Hamlet,England
"Stone Street",Village,England
"Stone Street",Village,England
"Stone in Oxney",Village,England
"Stone-edge Batch",Village,England
Stonebow,Hamlet,England
Stonebridge,"Suburban Area",England
Stonebridge,"Suburban Area",England
Stonebridge,"Suburban Area",England
Stonebridge,Village,England
Stonebridge,"Suburban Area",England
Stonebridge,"Suburban Area",England
Stonebridge,Village,England
"Stonebridge Green",Hamlet,England
Stonebroom,Village,England
Stoneclough,"Suburban Area",England
"Stonecross Green",Hamlet,England
Stonecrouch,Hamlet,England
Stoneferry,"Suburban Area",England
Stonefield,"Suburban Area",England
Stonegate,Hamlet,England
Stonegate,Village,England
Stonegrave,Hamlet,England
Stonegravels,"Suburban Area",England
Stonehall,Hamlet,England
Stonehaugh,Hamlet,England
Stonehaven,Town,Scotland
Stoneheads,"Suburban Area",England
Stonehill,Hamlet,England
"Stonehill Green",Hamlet,England
Stonehills,Hamlet,England
Stonehouse,Town,England
Stonehouse,"Suburban Area",England
Stonehouse,Village,Scotland
"Stonelaw Dale","Suburban Area",England
"Stonelaw Grange","Suburban Area",England
Stoneleigh,Village,England
Stoneleigh,Village,England
"Stoneley Green",Hamlet,England
Stonely,Village,England
Stonequarry,"Suburban Area",England
"Stoner Hill",Hamlet,England
"Stones Green",Village,England
Stonesby,Village,England
Stonesfield,Village,England
"Stonestreet Green",Hamlet,England
Stonethwaite,Hamlet,England
Stoneton,Hamlet,England
"Stoney Cross","Other Settlement",England
"Stoney Hill","Suburban Area",England
"Stoney Middleton",Village,England
"Stoney Stanton",Village,England
"Stoney Stoke",Hamlet,England
"Stoney Stratton",Village,England
"Stoney Stretton",Hamlet,England
Stoneybank,"Suburban Area",Scotland
Stoneybridge,Village,England
Stoneyburn,Village,Scotland
Stoneycroft,"Suburban Area",England
Stoneyfield,"Suburban Area",England
Stoneyford,Hamlet,England
Stoneyford,Village,England
Stoneygate,"Suburban Area",England
Stoneyhill,"Suburban Area",Scotland
"Stoneyhill Steading","Other Settlement",Scotland
Stoneyhills,Village,England
Stoneyholme,"Suburban Area",England
Stoneykirk,Village,Scotland
Stoneywood,"Suburban Area",Scotland
Stoneywood,Village,Scotland
"Stonham Aspal",Village,England
Stonnall,Village,England
Stonor,Village,England
"Stonton Wyville",Hamlet,England
"Stony Cross","Suburban Area",England
"Stony Cross",Hamlet,England
"Stony Cross",Hamlet,England
"Stony Cross",Hamlet,England
"Stony Green","Other Settlement",England
"Stony Heath",Hamlet,England
"Stony Hill",Hamlet,Scotland
"Stony Houghton",Hamlet,England
"Stony Lane","Suburban Area",England
"Stony Littleton","Other Settlement",England
"Stony Stratford","Suburban Area",England
Stonybrake,"Suburban Area",Scotland
Stonydelph,"Suburban Area",England
Stonyford,Hamlet,England
Stonyford,"Other Settlement",England
Stonyford,Hamlet,Wales
Stonymarsh,Hamlet,England
Stonywell,"Other Settlement",England
Stoodleigh,Village,England
Stoop,"Suburban Area",Scotland
Stop-and-Call,"Suburban Area",Wales
Stopham,Village,England
"Stopper's Hill",Village,England
Stopsley,"Suburban Area",England
"Stopsley Common","Suburban Area",England
Stoptide,"Suburban Area",England
Stor,Hamlet,Scotland
"Stores Corner",Hamlet,England
Storeton,Village,England
Storiths,Hamlet,England
Stormontfield,Village,Scotland
Stormore,"Suburban Area",England
Stormsdown,Hamlet,England
Storridge,Village,England
Storrington,Village,England
Storrs,Village,England
Storrs,Hamlet,England
Storth,Village,England
Storwood,Hamlet,England
Stotfield,"Suburban Area",Scotland
Stotfold,Town,England
"Stotfold Common",Hamlet,England
"Stothill Croft","Other Settlement",Scotland
Stottesdon,Village,England
Stoughton,Village,England
Stoughton,Village,England
Stoughton,"Suburban Area",England
"Stoughton Cross",Hamlet,England
Stoulton,Village,England
"Stour Provost",Village,England
"Stour Row",Village,England
Stourbridge,Town,England
Stourpaine,Village,England
Stourport-on-Severn,Town,England
Stourscombe,Hamlet,England
Stourton,"Suburban Area",England
Stourton,Village,England
Stourton,Village,England
Stourton,"Other Settlement",England
"Stourton Caundle",Village,England
Stout,Hamlet,England
Stove,"Other Settlement",Scotland
Stove,"Suburban Area",Scotland
Stove,"Suburban Area",Scotland
Stove,"Other Settlement",Scotland
Stoven,Hamlet,England
Stow,Village,England
Stow,Hamlet,England
Stow,Village,Scotland
"Stow Bardolph",Village,England
"Stow Bedon",Village,England
"Stow Bridge",Village,England
"Stow Heath","Suburban Area",England
"Stow Lawn","Suburban Area",England
"Stow Longa",Village,England
"Stow Maries",Village,England
"Stow Park","Suburban Area",Wales
"Stow cum Quy",Village,England
"Stow's Hill",Hamlet,England
Stow-on-the-Wold,Town,England
Stowe,"Suburban Area",England
Stowe,Hamlet,England
Stowe,Hamlet,England
Stowe,Hamlet,England
Stowe-by-Chartley,Village,England
Stowehill,Hamlet,England
Stowell,Hamlet,England
Stowell,Hamlet,England
Stowey,Hamlet,England
Stowford,Hamlet,England
Stowford,Hamlet,England
Stowford,Hamlet,England
Stowford,Hamlet,England
Stowford,Hamlet,England
Stowford,Village,England
Stowford,"Other Settlement",England
Stowford,Hamlet,England
Stowlangtoft,Village,England
Stowmarket,Town,England
Stowting,Village,England
"Stowting Common",Hamlet,England
Stowupland,Village,England
Straad,Hamlet,Scotland
Stracathro,"Other Settlement",Scotland
Strachan,Village,Scotland
Strachur,Village,Scotland
Stradbroke,Village,England
Stradishall,Village,England
Stradsett,Hamlet,England
Stragglethorpe,"Other Settlement",England
Stragglethorpe,Hamlet,England
"Straight Soley","Other Settlement",England
Straiton,Village,Scotland
Straiton,"Suburban Area",Scotland
Straloch,"Other Settlement",Scotland
Stramshall,Village,England
Strand,"Suburban Area",England
"Strand on the Green","Suburban Area",England
Strands,Hamlet,England
Strangeways,"Suburban Area",England
Strangford,Hamlet,England
Stranraer,Town,Scotland
"Stranraer Town","Suburban Area",Scotland
Stranton,"Suburban Area",England
"Strata Florida","Other Settlement",Wales
"Stratfield Mortimer",Village,England
"Stratfield Saye",Village,England
"Stratfield Turgis",Hamlet,England
Stratford,"Other Settlement",England
Stratford,Hamlet,England
Stratford,"Other Settlement",England
"Stratford Fields","Suburban Area",England
"Stratford Marsh","Suburban Area",England
"Stratford New Town","Suburban Area",England
"Stratford St Andrew",Village,England
"Stratford St Mary",Village,England
"Stratford Tony",Hamlet,England
"Stratford sub Castle","Suburban Area",England
Stratford-upon-Avon,Town,England
Stratfordbridge,Village,England
Strath,Hamlet,Scotland
Strath,"Suburban Area",Scotland
"Strath Rusdale","Other Settlement",Scotland
Strathan,Hamlet,Scotland
"Strathan Skerray","Other Settlement",Scotland
Strathaven,Village,Scotland
Strathblane,Village,Scotland
Strathbungo,"Suburban Area",Scotland
Strathcanaird,Hamlet,Scotland
Strathcoil,"Other Settlement",Scotland
Strathdon,"Other Settlement",Scotland
Stratherrick,"Other Settlement",Scotland
Strathkinness,Village,Scotland
Strathloanhead,Hamlet,Scotland
Strathmartine,Hamlet,Scotland
Strathmiglo,Village,Scotland
Strathore,"Other Settlement",Scotland
Strathpeffer,Village,Scotland
Strathtay,Village,Scotland
Strathtongue,Hamlet,Scotland
Strathtummel,"Other Settlement",Scotland
Strathwhillan,Village,Scotland
Strathy,Village,Scotland
Strathy,"Other Settlement",Scotland
Strathyre,Village,Scotland
Stratton,Village,England
Stratton,Town,England
Stratton,Village,England
"Stratton Audley",Village,England
"Stratton St Margaret",Village,England
